X,Y,WEB,NOMBRE_EST,NOMBRE_SED,ORDEN_DE_S,EMAIL,SECTOR,NATU_JUR,CALENDARIO,GENERO,COD_LOCA,CLASE_TIPO,Fecha,EVALUADOS,P_Puntaje_,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria,COLEGIO_SE,DANE12_SED
-8246560.4259,519605.648800001,www.lhemilasalle.edu.co,LICEO HERMANO MIGUEL LA SALLE,LICEO HERMANO MIGUEL LA SALLE,A,lhemi@lasalle.edu.co  --  lhemi@lasalle.org.co,1,3,1,5,12,4,2022/12/31,114,317.30769230000,64,65,61,61,72,1,23,72,8,1,5,23,70,15,0,6,56,52,0,6,83,25,1,21,82,10,0.87719298200,20.17543860000,71.92982456000,7.01754386000,0.87719298200,4.38596491200,20.17543860000,61.40350877000,13.15789474000,0.00000000000,5.26315789500,49.12280702000,45.61403509000,0.00000000000,5.26315789500,72.80701754000,21.92982456000,0.87719298200,18.42105263000,71.92982456000,8.77192982500,1,311001001839,311001001839
-8245733.5514,519245.467599999,www.colegiomarillac.com,COLEGIO MARILLAC,COLEGIO MARILLAC,A,colmarillac@outlook.com,1,3,1,1,12,4,2022/12/31,47,281.92307690000,59,56,55,55,58,3,22,46,2,7,13,19,8,0,2,3,33,10,1,14,29,4,6,16,23,3,6.25000000000,45.83333333000,45.83333333000,4.16666666700,14.58333333000,27.08333333000,39.58333333000,16.66666667000,0.00000000000,4.16666666700,6.25000000000,68.75000000000,20.83333333000,2.08333333300,29.16666667000,60.41666667000,8.33333333300,12.50000000000,33.33333333000,47.91666667000,6.25000000000,2,311001002312,311001002312
-8244770.5165,520050.087099999,www.colegiopiox.edu.co,COLEGIO SAN PIO X,COLEGIO SAN PIO X,A,administrativo@colegiopiox.edu.co  --  colegiopiox@hotmail.com,1,13,1,5,12,4,2022/12/31,30,287.30769230000,57,60,55,56,63,3,10,57,0,0,7,15,7,1,0,4,23,3,0,3,26,1,0,17,13,0,10.00000000000,33.33333333000,56.66666667000,0.00000000000,0.00000000000,23.33333333000,50.00000000000,23.33333333000,3.33333333300,0.00000000000,13.33333333000,76.66666667000,10.00000000000,0.00000000000,10.00000000000,86.66666667000,3.33333333300,0.00000000000,56.66666667000,43.33333333000,0.00000000000,2,311001003823,311001003823
-8245690.4318,519801.507300001,www.colegiosantarosadelima.edu.co,COLEGIO SANTA ROSA DE LIMA,COLEGIO SANTA ROSA DE LIMA,A,colsantarosadelima@hotmail.com,1,3,1,5,12,4,2022/12/31,35,293.84615380000,62,58,57,57,62,2,12,60,0,7,3,12,11,2,0,3,20,12,0,7,26,2,1,14,18,2,5.71428571400,34.28571429000,60.00000000000,0.00000000000,20.00000000000,8.57142857100,34.28571429000,31.42857143000,5.71428571400,0.00000000000,8.57142857100,57.14285714000,34.28571429000,0.00000000000,20.00000000000,74.28571429000,5.71428571400,2.85714285700,40.00000000000,51.42857143000,5.71428571400,2,311001011800,311001011800
-8244968.555,518938.098200001,www.colegiosanpedronolasco.edu.co  --  www.sanpedronolasco.edu.co,COLEGIO MERCEDARIO SAN PEDRO NOLASCO,COLEGIO MERCEDARIO SAN PEDRO NOLASCO,A,colmercedariospn@hotmail.es,1,3,1,5,12,4,2022/12/31,31,305.38461540000,63,62,60,59,62,0,7,68,3,1,10,14,4,2,0,2,15,14,0,4,21,6,1,9,18,3,0.00000000000,22.58064516000,67.74193548000,9.67741935500,3.22580645200,32.25806452000,45.16129032000,12.90322581000,6.45161290300,0.00000000000,6.45161290300,48.38709677000,45.16129032000,0.00000000000,12.90322581000,67.74193548000,19.35483871000,3.22580645200,29.03225806000,58.06451613000,9.67741935500,1,311001016976,311001016976
-8244590.3481,520111.953299999,www.liceocatolico.edu.co,LICEO CATOLICO,LICEO CATOLICO,A,liceocatolico@hotmail.com,1,13,1,5,12,4,2022/12/31,16,305.38461540000,61,61,59,61,68,0,3,75,1,0,1,7,7,1,0,1,9,6,0,1,14,1,1,4,10,1,0.00000000000,18.75000000000,75.00000000000,6.25000000000,0.00000000000,6.25000000000,43.75000000000,43.75000000000,6.25000000000,0.00000000000,6.25000000000,56.25000000000,37.50000000000,0.00000000000,6.25000000000,87.50000000000,6.25000000000,6.25000000000,25.00000000000,62.50000000000,6.25000000000,1,311001017344,311001017344
-8246374.1539,520547.002799999,,COLEGIO ALEXANDER HUMBOLDT,COLEGIO ALEXANDER HUMBOLDT,A,coordinacioncah2013@gmail.com,1,13,1,5,12,4,2022/12/31,9,285.76923080000,59,58,58,54,56,1,4,33,1,2,3,3,1,0,0,3,3,3,0,1,8,0,0,5,3,1,11.11111111000,44.44444444000,33.33333333000,11.11111111000,22.22222222000,33.33333333000,33.33333333000,11.11111111000,0.00000000000,0.00000000000,33.33333333000,33.33333333000,33.33333333000,0.00000000000,11.11111111000,88.88888889000,0.00000000000,0.00000000000,55.55555556000,33.33333333000,11.11111111000,2,311001018693,311001018693
-8244502.6094,521446.363,www.colegiomonserrate.net  --  www.colegiomonserrate.blogspot.com.co,COLEGIO MONSERRATE,COLEGIO MONSERRATE,A,colegiomonserrate123@hotmail.com,1,11,1,5,12,4,2022/12/31,20,276.53846150000,59,55,53,53,59,2,11,38,0,2,6,7,5,0,0,3,14,4,0,5,16,0,2,8,11,0,9.52380952400,52.38095238000,38.09523810000,0.00000000000,9.52380952400,28.57142857000,33.33333333000,23.80952381000,0.00000000000,0.00000000000,14.28571429000,66.66666667000,19.04761905000,0.00000000000,23.80952381000,76.19047619000,0.00000000000,9.52380952400,38.09523810000,52.38095238000,0.00000000000,2,311001034508,311001034508
-8246019.3553,520220.646699999,www.liceoval.edu.co,LICEO VAL (VIDA-AMOR-LUZ),LICEO VAL (VIDA-AMOR-LUZ),A,liceo.vida.amor.luz.2@gmail.com  --  liceo.vida.amor.luz.1@gmail.com,1,15,1,5,12,4,2022/12/31,17,340.00000000000,67,72,65,66,74,0,2,70,4,0,1,6,8,5,0,1,6,13,0,0,7,13,0,6,5,9,0.00000000000,10.00000000000,70.00000000000,20.00000000000,0.00000000000,5.00000000000,30.00000000000,40.00000000000,25.00000000000,0.00000000000,5.00000000000,30.00000000000,65.00000000000,0.00000000000,0.00000000000,35.00000000000,65.00000000000,0.00000000000,30.00000000000,25.00000000000,45.00000000000,1,311001076758,311001076758
-8247461.7698,520626.195,,COLEGIO NAVAL SANTA FE DE BOGOTA,COLEGIO NAVAL SANTA FE DE BOGOTA,A,cesar.umbacia@armada.mil.co -- colnav2003@yahoo.es,2,10,1,5,12,3,2022/12/31,25,300.76923080000,63,60,59,58,62,0,7,68,1,0,7,13,5,0,0,2,12,11,1,2,19,3,1,6,17,1,0.00000000000,28.00000000000,68.00000000000,4.00000000000,0.00000000000,28.00000000000,52.00000000000,20.00000000000,0.00000000000,0.00000000000,8.00000000000,48.00000000000,44.00000000000,4.00000000000,8.00000000000,76.00000000000,12.00000000000,4.00000000000,24.00000000000,68.00000000000,4.00000000000,1,311001087547,311001087547
-8244396.9138,520321.943300001,www.liceoelencuentro.edu.co,LICEO EL ENCUENTRO,LICEO EL ENCUENTRO,A,colegioliceoelencuentro@hotmail.com,1,3,1,5,12,4,2022/12/31,20,337.69230770000,68,70,65,65,74,0,2,75,3,0,1,2,12,5,0,0,6,14,0,0,9,11,0,2,14,4,0.00000000000,10.00000000000,75.00000000000,15.00000000000,0.00000000000,5.00000000000,10.00000000000,60.00000000000,25.00000000000,0.00000000000,0.00000000000,30.00000000000,70.00000000000,0.00000000000,0.00000000000,45.00000000000,55.00000000000,0.00000000000,10.00000000000,70.00000000000,20.00000000000,1,311001089795,311001089795
-8244555.9259,521577.573399998,www.liceoformacion.edu.co,LICEO FORMACION EDUCACION PERSONALIZADA,LICEO FORMACION EDUCACION PERSONALIZADA,A,formacion180@yahoo.es,1,15,1,5,12,4,2022/12/31,17,283.46153850000,60,58,54,53,62,5,8,35,0,5,4,4,4,5,0,5,8,7,0,7,8,5,4,6,9,1,25.00000000000,40.00000000000,35.00000000000,0.00000000000,25.00000000000,20.00000000000,20.00000000000,20.00000000000,25.00000000000,0.00000000000,25.00000000000,40.00000000000,35.00000000000,0.00000000000,35.00000000000,40.00000000000,25.00000000000,20.00000000000,30.00000000000,45.00000000000,5.00000000000,2,311001090505,311001090505
-8244656.532,518986.651900001,www.gimnasio-shekinah.com,GIMNASIO CRISTIANO SHEKINAH,GIMNASIO CRISTIANO SHEKINAH,A,gimnasioshekinah@hotmail.com,1,13,1,5,12,4,2022/12/31,9,273.46153850000,56,53,52,56,60,0,5,44,0,0,5,2,2,0,0,1,7,1,1,2,6,0,1,5,3,0,0.00000000000,55.55555556000,44.44444444000,0.00000000000,0.00000000000,55.55555556000,22.22222222000,22.22222222000,0.00000000000,0.00000000000,11.11111111000,77.77777778000,11.11111111000,11.11111111000,22.22222222000,66.66666667000,0.00000000000,11.11111111000,55.55555556000,33.33333333000,0.00000000000,2,311001094683,311001094683
-8244654.7642,519164.352699999,www.gimnasiobolivar.edu.co,GIMNASIO BOLIVAR,GIMNASIO BOLIVAR,A,direcciongimnasiobolivar@gmail.com,1,13,2,5,12,4,2022/12/31,13,226.15384620000,45,44,45,46,48,5,5,23,0,9,0,2,1,1,2,7,4,0,5,3,5,0,6,4,3,0,38.46153846000,38.46153846000,23.07692308000,0.00000000000,69.23076923000,0.00000000000,15.38461538000,7.69230769200,7.69230769200,15.38461538000,53.84615385000,30.76923077000,0.00000000000,38.46153846000,23.07692308000,38.46153846000,0.00000000000,46.15384615000,30.76923077000,23.07692308000,0.00000000000,4,311001109982,311001109982
-8245203.8521,518614.474100001,,COLEGIO MONTEHELENA BILINGÜE,COLEGIO MONTEHELENA BILINGÜE,A,contacto@colegiomontehelena.edu.co  --  viceprincipal@colegiomontehelena.edu.co,1,15,1,5,12,4,2022/12/31,15,293.07692310000,60,59,58,56,63,0,8,47,0,1,4,6,4,0,0,1,11,3,0,1,13,1,0,5,10,0,0.00000000000,53.33333333000,46.66666667000,0.00000000000,6.66666666700,26.66666667000,40.00000000000,26.66666667000,0.00000000000,0.00000000000,6.66666666700,73.33333333000,20.00000000000,0.00000000000,6.66666666700,86.66666667000,6.66666666700,0.00000000000,33.33333333000,66.66666667000,0.00000000000,2,311001800821,311001800821
-8246521.09,516502.923799999,www.unal.edu.co/iparm/,INSTITUTO PEDAGOGICO ARTURO RAMIREZ MONTUFAR,INSTITUTO PEDAGOGICO ARTURO RAMIREZ MONTUFAR,A,iparm_bog@unal.edu.co -- ailemusa@unal.edu.co,1,14,1,5,13,6,2022/12/31,51,308.84615380000,64,62,60,59,68,6,8,62,6,3,6,14,23,5,0,4,23,24,1,6,34,11,3,13,27,9,11.53846154000,15.38461538000,61.53846154000,11.53846154000,5.76923076900,11.53846154000,26.92307692000,44.23076923000,9.61538461500,0.00000000000,7.69230769200,44.23076923000,46.15384615000,1.92307692300,11.53846154000,65.38461538000,21.15384615000,5.76923076900,25.00000000000,51.92307692000,17.30769231000,1,111001002895,111001002895
-8245036.4654,517585.342799999,www.colegiotecnicomanuelabeltran.edu.co,COLEGIO MANUELA BELTRAN (IED),MANUELA BELTRAN,A,idmanuelabeltran13@educacionbogota.edu.co,2,9,1,5,13,1,2022/12/31,91,262.69230770000,55,54,49,52,53,9,50,34,1,31,31,20,9,0,3,27,51,10,4,24,59,4,22,38,29,2,9.89010989000,54.94505495000,34.06593407000,1.09890109900,34.06593407000,34.06593407000,21.97802198000,9.89010989000,0.00000000000,3.29670329700,29.67032967000,56.04395604000,10.98901099000,4.39560439600,26.37362637000,64.83516484000,4.39560439600,24.17582418000,41.75824176000,31.86813187000,2.19780219800,3,111001010731,111001010731
-8246789.7307,517846.112599999,www.fbscgr.gov.co,COLEGIO PARA HIJOS DE LOS EMPLEADOS DE LA CONTRALORIA GENERAL DE LA REPUBLICA (COOTRANAL),COLEGIO PARA HIJOS DE LOS EMPLEADOS DE LA CONTRALORIA GENERAL DE LA REPUBLICA (COOTRANAL),A,colegio@fbscgr.gov.co -- ldiaz@fbscgr.gov.co -- ltarquino@fbscgr.gov.co,1,16,1,5,13,4,2022/12/31,25,306.53846150000,63,63,58,59,68,0,8,65,1,0,2,9,12,2,0,2,11,12,0,1,21,4,0,10,14,2,0.00000000000,30.76923077000,65.38461538000,3.84615384600,0.00000000000,7.69230769200,34.61538462000,46.15384615000,7.69230769200,0.00000000000,7.69230769200,42.30769231000,46.15384615000,0.00000000000,3.84615384600,80.76923077000,15.38461538000,0.00000000000,38.46153846000,53.84615385000,7.69230769200,1,111001027634,111001027634
-8245905.6257,516876.646699999,,COLEGIO TECNICO PALERMO (IED),PALERMO,A,cedpalermocedip13@educacionbogota.edu.co,2,9,1,5,13,1,2022/12/31,87,283.07692310000,60,56,55,55,58,6,39,45,3,22,18,27,16,5,1,13,48,26,5,18,60,5,9,30,41,7,6.81818181800,44.31818182000,45.45454545000,3.40909090900,25.00000000000,20.45454545000,30.68181818000,18.18181818000,5.68181818200,1.13636363600,14.77272727000,54.54545455000,29.54545455000,5.68181818200,20.45454545000,68.18181818000,5.68181818200,10.22727273000,34.09090909000,46.59090909000,7.95454545500,2,111001094897,111001094897
-8245876.5268,514685.377700001,www.ymcabogota.org/colegiogeorgewilliams  --  www.ymcabogota.org,COLEGIO GEORGE WILLIAMS,COLEGIO GEORGE WILLIAMS,A,colgeorgewilliams@gmail.com - colgeorgewilliams@ymcabogota.org  --  colegio@georgewilliams.edu.co,1,1,1,5,13,4,2022/12/31,14,331.15384620000,67,67,65,64,72,0,1,93,0,0,1,5,5,3,0,0,6,9,0,0,13,2,0,2,11,2,0.00000000000,6.66666666700,93.33333333000,0.00000000000,0.00000000000,6.66666666700,33.33333333000,33.33333333000,20.00000000000,0.00000000000,0.00000000000,40.00000000000,60.00000000000,0.00000000000,0.00000000000,86.66666667000,13.33333333000,0.00000000000,13.33333333000,73.33333333000,13.33333333000,1,311001000018,311001000018
-8246430.9257,515938.020300001,www.colegioglenndoman.edu.co,COLEGIO GLENN DOMAN,COLEGIO GLENN DOMAN,A,macosta2010@hotmail.com - domancolegio@gmail.com  --  domancolegio@hotmail.com,1,13,1,5,13,4,2022/12/31,20,280.00000000000,55,57,53,56,65,3,11,47,3,2,5,11,11,3,3,8,12,8,3,5,18,5,6,8,14,3,10.00000000000,36.66666667000,46.66666667000,10.00000000000,6.66666666700,16.66666667000,36.66666667000,36.66666667000,10.00000000000,10.00000000000,26.66666667000,40.00000000000,26.66666667000,10.00000000000,16.66666667000,60.00000000000,16.66666667000,20.00000000000,26.66666667000,46.66666667000,10.00000000000,1,311001000310,311001000310
-8247722.5557,517941.7553,www.calasanzfemeninobogota.edu.co  --  www.calasanzfemenino.edu.co,COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS,COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS,A,info@calasanzlaesmeraldaescolapias.edu.co,1,3,1,5,13,4,2022/12/31,49,310.00000000000,64,62,60,60,68,2,15,58,5,0,5,20,18,8,0,2,25,24,0,3,40,7,1,10,34,5,4.00000000000,30.00000000000,58.00000000000,10.00000000000,0.00000000000,10.00000000000,40.00000000000,36.00000000000,16.00000000000,0.00000000000,4.00000000000,50.00000000000,48.00000000000,0.00000000000,6.00000000000,80.00000000000,14.00000000000,2.00000000000,20.00000000000,68.00000000000,10.00000000000,1,311001000506,311001000506
-8245747.8337,514567.373199999,www.liceolatinoamaericano.edu.co,LICEO LATINOAMERICANO,LICEO LATINOAMERICANO,A,liceolatinoateusaquillo@gmail.com,1,13,1,5,13,4,2022/12/31,22,316.53846150000,63,66,61,61,70,2,3,64,3,0,3,5,10,4,0,2,10,10,1,1,11,9,2,2,15,3,9.09090909100,13.63636364000,63.63636364000,13.63636364000,0.00000000000,13.63636364000,22.72727273000,45.45454545000,18.18181818000,0.00000000000,9.09090909100,45.45454545000,45.45454545000,4.54545454500,4.54545454500,50.00000000000,40.90909091000,9.09090909100,9.09090909100,68.18181818000,13.63636364000,1,311001000697,311001000697
-8245115.1883,517379.776799999,www.fundacionpedagogicaervid.edu.co,COLEGIO INTEGRAL ERVID,COLEGIO INTEGRAL ERVID,A,col_ernestovidales@hotmail.com,1,13,1,5,13,4,2022/12/31,13,293.46153850000,61,59,56,57,64,1,3,69,0,0,4,5,4,0,0,0,11,2,0,1,12,0,1,4,8,0,7.69230769200,23.07692308000,69.23076923000,0.00000000000,0.00000000000,30.76923077000,38.46153846000,30.76923077000,0.00000000000,0.00000000000,0.00000000000,84.61538462000,15.38461538000,0.00000000000,7.69230769200,92.30769231000,0.00000000000,7.69230769200,30.76923077000,61.53846154000,0.00000000000,2,311001000891,311001000891
-8246160.5529,516402.7894,www.colegioelcarmelo.edu.co,COLEGIO EL CARMELO,COLEGIO EL CARMELO,A,info@colegioelcarmelo.edu.co,1,3,1,5,13,4,2022/12/31,41,315.76923080000,66,61,62,61,71,0,12,61,4,0,3,12,17,9,0,0,17,24,0,2,35,4,0,7,27,7,0.00000000000,29.26829268000,60.97560976000,9.75609756100,0.00000000000,7.31707317100,29.26829268000,41.46341463000,21.95121951000,0.00000000000,0.00000000000,41.46341463000,58.53658537000,0.00000000000,4.87804878000,85.36585366000,9.75609756100,0.00000000000,17.07317073000,65.85365854000,17.07317073000,1,311001001871,311001001871
-8245866.4646,516453.3442,www.colamericano.edu.co  --  www.colegioamericano.edu.co,COLEGIO AMERICANO DE BOGOTA,COLEGIO AMERICANO DE BOGOTA,A,rectoria@colamericano.edu.co,1,5,1,5,13,4,2022/12/31,167,311.92307690000,64,62,60,61,70,3,42,62,20,3,14,42,79,29,2,7,86,74,5,14,117,32,5,42,105,17,1.77514792900,24.85207101000,62.13017751000,11.83431953000,1.77514792900,8.28402366900,24.85207101000,46.74556213000,17.15976331000,1.18343195300,4.14201183400,50.88757396000,43.78698225000,2.95857988200,8.28402366900,69.23076923000,18.93491124000,2.95857988200,24.85207101000,62.13017751000,10.05917160000,1,311001001901,311001001901
-8246181.8662,515407.751600001,www.santaclara.edu.co,COLEGIO SANTA CLARA,COLEGIO SANTA CLARA,A,colsantaclara13@yahoo.com,1,3,1,1,13,4,2022/12/31,31,312.69230770000,63,64,59,60,75,0,11,55,3,0,2,8,13,8,0,1,18,12,0,1,21,9,1,9,20,1,0.00000000000,35.48387097000,54.83870968000,9.67741935500,0.00000000000,6.45161290300,25.80645161000,41.93548387000,25.80645161000,0.00000000000,3.22580645200,58.06451613000,38.70967742000,0.00000000000,3.22580645200,67.74193548000,29.03225806000,3.22580645200,29.03225806000,64.51612903000,3.22580645200,1,311001002878,311001002878
-8245714.272,515105.041099999,www.gimnasiosantarosadelima.edu.co,GIMNASIO SANTA ROSA DE LIMA,GIMNASIO SANTA ROSA DE LIMA,A,info@gimnasiosantarosadelima.edu.co,1,13,1,5,13,4,2022/12/31,8,290.76923080000,61,55,57,58,63,0,3,62,0,0,2,3,3,0,0,1,4,3,0,1,7,0,0,4,4,0,0.00000000000,37.50000000000,62.50000000000,0.00000000000,0.00000000000,25.00000000000,37.50000000000,37.50000000000,0.00000000000,0.00000000000,12.50000000000,50.00000000000,37.50000000000,0.00000000000,12.50000000000,87.50000000000,0.00000000000,0.00000000000,50.00000000000,50.00000000000,0.00000000000,1,311001003769,311001003769
-8246021.6362,518286.940499999,www.colegiodelpilarchapinero.edu.co  --  www.colpilarch.edu.co,COLEGIO DE NUESTRA SEÑORA DEL PILAR,COLEGIO DE NUESTRA SEÑORA DEL PILAR,A,rectoria@colpilarch.edu.co -- colpilarch@hotmail.com,1,3,1,5,13,4,2022/12/31,68,311.15384620000,64,61,61,60,71,1,22,59,5,1,8,14,32,13,1,2,33,32,1,7,50,10,3,9,47,9,1.47058823500,32.35294118000,58.82352941000,7.35294117600,1.47058823500,11.76470588000,20.58823529000,47.05882353000,19.11764706000,1.47058823500,2.94117647100,48.52941176000,47.05882353000,1.47058823500,10.29411765000,73.52941176000,14.70588235000,4.41176470600,13.23529412000,69.11764706000,13.23529412000,1,311001004471,311001004471
-8247505.131,515575.711300001,www.gimnasioantonionarino.edu.co,GIMNASIO ANTONIO NARIÑO,GIMNASIO ANTONIO NARIÑO,A,ganbta@gmail.com,1,11,1,5,13,4,2022/12/31,13,333.07692310000,68,67,65,65,71,0,2,54,4,0,1,5,4,3,0,0,3,10,0,2,4,7,0,1,10,2,0.00000000000,15.38461538000,53.84615385000,30.76923077000,0.00000000000,7.69230769200,38.46153846000,30.76923077000,23.07692308000,0.00000000000,0.00000000000,23.07692308000,76.92307692000,0.00000000000,15.38461538000,30.76923077000,53.84615385000,0.00000000000,7.69230769200,76.92307692000,15.38461538000,1,311001006407,311001006407
-8245118.4789,517979.649900001,www.can.corazonistas.edu.co,COLEGIO ANTONIO NARIÑO H.H. CORAZONISTAS,COLEGIO ANTONIO NARIÑO H.H. CORAZONISTAS,A,secretaria@can.corazonistas.edu.co,1,3,1,5,13,4,2022/12/31,53,342.30769230000,67,71,67,67,74,0,1,76,12,0,0,8,31,14,0,1,16,37,0,0,29,25,0,4,35,15,0.00000000000,1.85185185200,75.92592593000,22.22222222000,0.00000000000,0.00000000000,14.81481481000,57.40740741000,25.92592593000,0.00000000000,1.85185185200,29.62962963000,68.51851852000,0.00000000000,0.00000000000,53.70370370000,46.29629630000,0.00000000000,7.40740740700,64.81481481000,27.77777778000,1,311001007080,311001007080
-8245545.0953,515947.189100001,www.colegiochampagnat.edu.co,COLEGIO CHAMPAGNAT,COLEGIO CHAMPAGNAT,A,admbogota@maristasnorandina.org  --  tesoreria@colegiochampagnat.edu.co,1,3,1,5,13,4,2022/12/31,99,325.76923080000,67,64,64,62,76,2,21,60,17,1,4,9,52,34,0,3,36,61,0,8,65,27,0,14,66,20,2.00000000000,21.00000000000,60.00000000000,17.00000000000,1.00000000000,4.00000000000,9.00000000000,52.00000000000,34.00000000000,0.00000000000,3.00000000000,36.00000000000,61.00000000000,0.00000000000,8.00000000000,65.00000000000,27.00000000000,0.00000000000,14.00000000000,66.00000000000,20.00000000000,1,311001009023,311001009023
-8245115.1883,517379.776799999,www.fundacionpedagogicaervid.edu.co,COLEGIO BOGOTANO MIXTO,COLEGIO BOGOTANO MIXTO,A,col.bogotano@hotmail.com,1,13,1,5,13,4,2022/12/31,3,264.23076920000,54,46,57,54,54,0,2,33,0,1,1,0,1,0,0,1,1,1,1,0,2,0,0,1,1,1,0.00000000000,66.66666667000,33.33333333000,0.00000000000,33.33333333000,33.33333333000,0.00000000000,33.33333333000,0.00000000000,0.00000000000,33.33333333000,33.33333333000,33.33333333000,33.33333333000,0.00000000000,66.66666667000,0.00000000000,0.00000000000,33.33333333000,33.33333333000,33.33333333000,5,311001027072,311001027072
-8246695.9652,518347.473200001,www.gimnasionicolasdefederman.edu.co,GIMNASIO NICOLAS DE FEDERMAN,GIMNASIO NICOLAS DE FEDERMAN,A,gnfederman@gmail.com,1,15,1,5,13,4,2022/12/31,7,340.38461540000,67,67,71,66,72,0,0,86,1,0,0,2,4,1,0,0,2,5,0,0,4,3,0,0,3,4,0.00000000000,0.00000000000,85.71428571000,14.28571429000,0.00000000000,0.00000000000,28.57142857000,57.14285714000,14.28571429000,0.00000000000,0.00000000000,28.57142857000,71.42857143000,0.00000000000,0.00000000000,57.14285714000,42.85714286000,0.00000000000,0.00000000000,42.85714286000,57.14285714000,1,311001027846,311001027846
-8248455.2695,516733.126600001,www.gwmk.edu.co,GIMNASIO WILLIAM MACKINLEY,GIMNASIO WILLIAM MACKINLEY,A,gwmk@gwmk.net - gwmk@gwmk.edu.co - gwmkcontacto@yahoo.com - gwmkcoontacto@yahoo.com,1,13,1,5,13,4,2022/12/31,53,288.84615380000,60,59,55,55,64,4,22,45,3,5,8,17,18,5,0,9,30,14,1,13,33,6,8,11,32,2,7.54716981100,41.50943396000,45.28301887000,5.66037735800,9.43396226400,15.09433962000,32.07547170000,33.96226415000,9.43396226400,0.00000000000,16.98113208000,56.60377358000,26.41509434000,1.88679245300,24.52830189000,62.26415094000,11.32075472000,15.09433962000,20.75471698000,60.37735849000,3.77358490600,1,311001031851,311001031851
-8245268.4085,516446.7863,www.ucatolica.edu.co,LICEO DE LA UNIVERSIDAD CATOLICA,LICEO DE LA UNIVERSIDAD CATOLICA,A,liceo@ucatolica.edu.co,1,8,1,5,13,4,2022/12/31,44,335.76923080000,68,69,63,66,75,0,6,68,8,0,0,11,19,14,0,0,17,27,0,1,25,18,1,6,30,7,0.00000000000,13.63636364000,68.18181818000,18.18181818000,0.00000000000,0.00000000000,25.00000000000,43.18181818000,31.81818182000,0.00000000000,0.00000000000,38.63636364000,61.36363636000,0.00000000000,2.27272727300,56.81818182000,40.90909091000,2.27272727300,13.63636364000,68.18181818000,15.90909091000,1,311001038201,311001038201
