DANE12_EST,NOMBRE_EST,NIT,DANE12_SED,NOMBRE_SED,ORDEN_DE_S,ZONA,DIRECCION,BARRIO__GE,TELEFONO,EMAIL,WEB,ENFASIS_PA,DISCAPACID,TALENTOS_O,GRUPOS_ETN,REGIMEN_Y,CPF,COD_UPZ,NOMBRE_UPZ,SECTOR_CEN,CODIGO_POS,SECTOR,NATU_JUR,ESTADO,CALENDARIO,GENERO,COD_LOCA,CARACTER_P,ESPECIALID,ESTRATO,CLASE_TIPO,BILINGUE,FECHA
111001014958.00000000000,COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED),"8300242001",111001014958.00000000000,CLEMENCIA HOLGUIN DE URDANETA,A,URBANA,CL 30 SUR # 18 - 25,QUIROGA,2722128 -- 2786778  --  2390692,cedclemenciaholgu18@educacionbogota.edu.co  --  rectoriaclemhol@gmail.com,,ADMINISTRACION DE EMPRESAS--TECNOLOGIA EN SISTEMAS,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS,,"1807","39",QUIROGA,"002202","111811","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001015172.00000000000,COLEGIO ALEJANDRO OBREGON (IED),"8002340687",111001015172.00000000000,ALEJANDRO OBREGON,A,URBANA,CL 30 SUR # 15 - 45,GUSTAVO RESTREPO,2722320 -- 2095239,cedalejandroobreg18@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMI",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1801","36",SAN JOSE,"001402","111821","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001015733.00000000000,COLEGIO ANTONIO BARAYA (IED),"8002063295",111001015733.00000000000,ANTONIO BARAYA,A,URBANA,CL 27 SUR # 22 A - 02,OLAYA,3668171  -- 2398401,inseduantoniobaraya@educacionbogota.edu.co  --  colantoniobaraya@gmail.com,www.antoniobaraya.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,,"1802","39",QUIROGA,"002201","111811","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001015733.00000000000,COLEGIO ANTONIO BARAYA (IED),"8002063295",111001012840.00000000000,PABLO VI,B,URBANA,KR 24 C # 25 A - 10 SUR,CENTENARIO,3618330  --  2780416,inseduantoniobaraya@educacionbogota.edu.co  --  colantoniobaraya@gmail.com,www.antoniobaraya.edu.co,,INTELECTUAL-MULTIPLE-VISUAL,,,,"1839","39",QUIROGA,"002303","111811","2","9","1","1","5","18","4","13","3","1","4",2023/09/30
111001018058.00000000000,COLEGIO ALEXANDER FLEMING (IED),"8300907755",111001018058.00000000000,REINO UNIDO DE HOLANDA,A,URBANA,DG 45 BIS SUR # 13 F - 03,URB TANQUE DE SANTA LUCIA,2795348 -- 7694758 -- 5695025,cedreinounidodeho18@educacionbogota.edu.co  --  colalexanderfleming18@gmail.com,www.alexanderfleming.co,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,,"1842","53",MARCO FIDEL SUAREZ,"001411","111811","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001018058.00000000000,COLEGIO ALEXANDER FLEMING (IED),"8300907755",111001018031.00000000000,ANTONIO RICAURTE,B,URBANA,CL 43 SUR # 16 A - 40,SAN JORGE SUR,5687805--2795145--7694796  --  5695025,cedreinounidodeho18@educacionbogota.edu.co  --  colalexanderfleming18@gmail.com,www.alexanderfleming.co,,FISICA-INTELECTUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-PALENQUEROS-RAIZALES,,"1803","53",MARCO FIDEL SUAREZ,"002503","111821","2","9","1","1","5","18","4","13","3","1","4",2023/09/30
111001018058.00000000000,COLEGIO ALEXANDER FLEMING (IED),"8300907755",111001028355.00000000000,CONSUELO SUR,C,URBANA,CL 50 A SUR # 13 A - 31,ARBOLEDA SUR,2795348  --  7697146,cedreinounidodeho18@educacionbogota.edu.co  --  colalexanderfleming18@gmail.com,www.iedalexanderfleming.wordpress.com,,INTELECTUAL,,,,"626","54",MARRUECOS,"002510","111831","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001020095.00000000000,COLEGIO MISAEL PASTRANA BORRERO (IED),"8300651926",111001020095.00000000000,MISAEL PASTRANA BORRERO,A,URBANA,KR 10 A # 39 - 05 SUR,LAS LOMAS,2391681 -- 2725684,cedmisaelpastrana18@educacionbogota.edu.co  --  colmisaelpastrana18@gmail.com,www.colegiomisaelpastranaborrero.edu.co   --  www.misalepastranaborrero.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1835","53",MARCO FIDEL SUAREZ,"001431","111821","2","9","1","1","5","18","1","1","7","1","4",2023/09/30
111001027332.00001525879,COLEGIO GUSTAVO RESTREPO (IED),"8605825892",111001027332.00001525879,GUSTAVO RESTREPO,A,URBANA,CL 28 SUR # 14 - 51,GUSTAVO RESTREPO,3662125 -- 2727202 -- 2721002,coldigustavorestre18@educacionbogota.edu.co colgustavorestrepo18ied@gmail.com,www.colegio.redp.edu.co,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1820","36",SAN JOSE,"001402","111821","2","9","1","1","5","18","3","12","3","1","4",2023/09/30
111001027332.00001525879,COLEGIO GUSTAVO RESTREPO (IED),"8605825892",111001015130.00000000000,JOSE ACEVEDO Y GOMEZ,B,URBANA,KR 13 A # 26 - 17 SUR,SAN JOSE SUR,"2392383",coldigustavorestre18@educacionbogota.edu.co colgustavorestrepo18ied@gmail.com,www.colegio.redp.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS,,"1822","36",SAN JOSE,"001401","111821","2","9","1","1","5","18","4","13","3","1","4",2023/09/30
111001027332.00001525879,COLEGIO GUSTAVO RESTREPO (IED),"8605825892",111001106810.00001525879,GABRIEL TURBAY,C,URBANA,TV 12 B # 15 - 07 SUR,CIUDAD JARDIN SUR,"2788096",coldigustavorestre18@educacionbogota.edu.co colgustavorestrepo18ied@gmail.com,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1505","35",CIUDAD JARDIN,"001204","111511","2","9","1","1","5","15","4","13","3","1","4",2023/09/30
111001027383.00000000000,COLEGIO ALFREDO IRIARTE (IED),"8300363255",111001027383.00000000000,CHIRCALES,A,URBANA,TV 5 J # 48 F - 69 SUR,CALLEJON SANTA BARBARA,7697178/79,cedchircales18@educacionbogota.edu.co -- colalfredoiriarte@gmail.com,www.colalfredoiriarte.edu.co,,INTELECTUAL-MENTAL/PSICOSOCIAL-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1828","54",MARRUECOS,"002568","111831","2","9","1","1","5","18","1","1","2","1","4",2023/09/30
111001027383.00000000000,COLEGIO ALFREDO IRIARTE (IED),"8300363255",111001075141.00000000000,EL MIRADOR,B,URBANA,DG 48 J SUR # 9 - 14,MOLINOS DEL SUR,"7692634",cedchircales18@educacionbogota.edu.co -- colalfredoiriarte@gmail.com,www.colalfredoiriarte.edu.co,,INTELECTUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES,,"1813","54",MARRUECOS,"002568","111831","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001027383.00000000000,COLEGIO ALFREDO IRIARTE (IED),"8300363255",111001098957.00000000000,LA MERCED SUR,C,URBANA,TV 11 A # 49 D - 12 SUR,EL PLAYON,"2797701",cedchircales18@educacionbogota.edu.co -- colalfredoiriarte@gmail.com,www.colalfredoiriarte.edu.co,,INTELECTUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES,,"1824","54",MARRUECOS,"002510","111831","2","9","1","1","5","18","4","13","1","1","4",2023/09/30
111001028380.00000000000,COLEGIO PALERMO SUR (CED),"8300351136",111001028380.00000000000,PALERMO SUR,A,URBANA,KR 2 B # 49 D - 41 SUR,PALERMO SUR,7697168 -- 2799508,cedpalermosur18@educacionbogota.edu.co  --  cedpalermosur18@gmail.com,,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1840","55",DIANA TURBAY,"002539","111841","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001030015.00000000000,COLEGIO ENRIQUE OLAYA HERRERA (IED),"8301102031",111001030015.00000000000,ENRIQUE OLAYA HERRERA,A,URBANA,KR 10 # 31 - 29 SUR,SAN LUIS,3614200--3614147--3002071231,cedenriqueolayahe18@educacionbogota.edu.co -- colenriqueolaya@gmail.com,www.colegioenriqueolayaherrera.edu.co  --  www.colegioenriqueolaya.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO-TALENTO EXCEPCIONAL",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1816","36",SAN JOSE,"001410","111821","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001032395.00000000000,COLEGIO REPUBLICA EE.UU. DE AMERICA (IED),"8999997354",111001032395.00000000000,REPUBLICA EE.UU. DE AMERICA,A,URBANA,CL 22 SUR # 22 - 65,CENTENARIO,"2786164",coldirepeeuudeamer18@educacionbogota.edu.co,www.colestadosunidosdeamerica.edu.co,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",INDIGENAS,,"1843","39",QUIROGA,"002303","111511","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001034134.00001525879,COLEGIO CLEMENCIA DE CAYCEDO (IED),"8999992693",111001034134.00001525879,CLEMENCIA DE CAYCEDO,A,URBANA,CL 32 SUR # 22 - 30,QUIROGA,2391083 -- 3616839 -- 2723766,colnaclemenciadeca18@educacionbogota.edu.co colclemendecay@gmail.com,www.colclemenciadecaycedo.net,,FISICA-INTELECTUAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS",AFRODESCENDIENTES-INDIGENAS,,"1806","39",QUIROGA,"002202","111811","2","9","1","1","5","18","1","1","3","1","4",2023/09/30
111001036765.00000000000,COLEGIO JOSE MARTI (IED),"8000111459",111001036765.00000000000,LUIS LOPEZ DE MESA,A,URBANA,DG 32 A SUR # 14 A - 97,GRANJAS DE SANTA SOFIA,2722260  --  21721940  --  3726662  --  3613624,iedjosemarti@educacionbogota.edu.co -- coljosemarti@gmail.com,www.iedjosemarti.net,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1829","53",MARCO FIDEL SUAREZ,"002505","111821","2","9","1","1","5","18","1","1","2","1","4",2023/09/30
111001036765.00000000000,COLEGIO JOSE MARTI (IED),"8000111459",111001018112.00000000000,NAZARETH,B,URBANA,DG 32 B SUR # 13 B - 17 - SEDE ADMINISTRATIVA,LAS COLINAS,2722260  -- 2721940 -- 2399016,iedjosemarti@educacionbogota.edu.co -- coljosemarti@gmail.com,www.iedjosemarti.net,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1837","53",MARCO FIDEL SUAREZ,"001403","111821","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001036765.00000000000,COLEGIO JOSE MARTI (IED),"8000111459",111001017981.00000000000,GRANJAS SAN PABLO,C,URBANA,CL 40 D SUR # 12 J - 39,GRANJAS DE SAN PABLO,"3662969",iedjosemarti@educacionbogota.edu.co -- coljosemarti@gmail.com,www.iedjosemarti.net,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,CAPACIDADES EXCEPCIONALES,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1819","53",MARCO FIDEL SUAREZ,"001412","111821","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001036765.00000000000,COLEGIO JOSE MARTI (IED),"8000111459",111001015148.00000000000,LA RESURRECCION,D,URBANA,DG 32 B SUR # 12 B - 36,RESURRECCION,"2395570",iedjosemarti@educacionbogota.edu.co -- coljosemarti@gmail.com,www.iedjosemarti.net,,INTELECTUAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS,,"1826","36",SAN JOSE,"001413","111821","2","9","1","1","5","18","4","13","7","1","4",2023/09/30
111001036765.00000000000,COLEGIO JOSE MARTI (IED),"8000111459",111001012911.99998474121,RIO DE JANEIRO,E,URBANA,CL 34 SUR # 16 C - 21,GRANJAS SAN PABLO,3726485 -- 3735422,iedjosemarti@educacionbogota.edu.co -- coljosemarti@gmail.com,www.iedjosemarti.net,,INTELECTUAL,,AFRODESCENDIENTES-NEGRITUDES,,"1847","53",MARCO FIDEL SUAREZ,"002504","111821","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001041611.00000000000,COLEGIO DIANA TURBAY (IED),"9009390188",111001041611.00000000000,DIANA TURBAY I,A,URBANA,DG 48 Z SUR # 4 B - 10,DIANA TURBAY,"3057911124",coldianaturbay@educacionbogota.edu.co,,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1810","55",DIANA TURBAY,"002537","111841","2","9","1","1","5","18","1","1","2","1","4",2023/09/30
111001041611.00000000000,COLEGIO DIANA TURBAY (IED),"9009390188",111001087815.00001525879,DIANA TURBAY II,B,URBANA,CL 49 SUR # 2 - 15,DIANA TURBAY ARRAYANES,"3046754438",coldianaturbay@educacionbogota.edu.co,,,AUDITIVA-INTELECTUAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1811","55",DIANA TURBAY,"002537","111841","2","9","1","1","5","18","4","13","2","1","4",2023/09/30
111001076376.00000000000,COLEGIO MARRUECOS Y MOLINOS (IED),"8300354607",111001076376.00000000000,MARRUECOS Y MOLINOS,A,URBANA,CL 49 D BIS SUR # 5 X - 02,MOLINOS DEL SUR,7698587/89--7694849--7725775,cedmarruecosymoli18@educacionbogota.edu.co -- colmarruecosymolinos@gmail.com,http://investigacionirdmarruecos.wordpress.com/,MATEMÁTICAS,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"1833","54",MARRUECOS,"002506","111831","2","9","1","1","5","18","1","1","2","1","4",2023/09/30
111001078930.00001525879,COLEGIO LA PAZ (CED),"8300992422",111001078930.00001525879,LA PAZ,A,URBANA,DG 52 A SUR # 5 B - 48,LA PICOTA,3778021 EXT 1102 - 1103,cedlapaz18@educacionbogota.edu.co,,,INTELECTUAL,TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,,"1825","55",DIANA TURBAY,"002526","111841","2","9","1","1","5","18","4","13","1","1","4",2023/09/30
111001098965.00000000000,COLEGIO SANTA LUCIA (IED),"8600135703",111001098965.00000000000,COLEGIO SANTA LUCIA (IED) - SEDE PRINCIPAL,A,URBANA,DG 36 SUR # 16 B - 26,GRANJAS SAN PABLO,2093725 -- 2094013,moaguilar@cafam.com.co  --  cafamstlucia@yahoo.com,www.portalcolegiocafamsantalucia.com,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,TALENTO EXCEPCIONAL EN ARTES Y LETRAS,INDIGENAS,,"1855","53",MARCO FIDEL SUAREZ,"002503","111821","2","9","1","1","5","18","1","1","2","2","4",2023/09/30
111001102091.00001525879,COLEGIO COLOMBIA VIVA (IED),"8300157921",111001102091.00001525879,NESTOR FORERO ALCALA,A,URBANA,KR 5 A # 48 M - 50 SUR,CERROS DE ORIENTE,7710171  --  7710216  --  7697157/58/67,iedcolombiaviv@educacionbogota.edu.co  --  colcolombiaviva18@gmail.com,,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,,"1838","54",MARRUECOS,"002535","111831","2","9","1","1","5","18","1","1","2","1","4",2023/09/30
111001107794.00000000000,COLEGIO MARIA CANO (IED),"900212595",111001107794.00000000000,MARIA CANO,A,URBANA,TV 5 U # 48 J - 30 SUR  --  TV 5 Q # 48 H - 05 SUR,CALLEJON DE SANTA BARBARA,2729990  --  7690413  --  7605042  --  3726691,colmariacano@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MULTIPLE-SORDOCEGUERA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-ROM,,"0","54",MARRUECOS,"002568","111831","2","9","1","1","5","18","1","1","7","1","4",2023/09/30
111850001550.00000000000,LICEO LUIS CARDONA CARVAJAL,"8300860247",111850001550.00000000000,LICEO LUIS CARDONA CARVAJAL,A,URBANA,KM 5 VIA USME (PENITENCIARIA LA PICOTA),LA PICOTA,3125685201  --  5680186,llccinpec@gmail.com,,,,,,,"0","54",MARRUECOS,"002511","180066","1","14","1","1","5","18","4","13","7","6","4",2023/09/30
311001000441.00000000000,LICEO PARROQUIAL SAN JOSE,"8600339962",311001000441.00000000000,LICEO PARROQUIAL SAN JOSE,A,URBANA,TV 13 H # 45 F - 33 SUR,MARCO FIDEL SUAREZ,"7607585",lpsj2003@yahoo.com,www.liceoparroquialsanjose.edu.co,,,,INDIGENAS-NEGRITUDES,LIBERTAD REGULADA,"0","53",MARCO FIDEL SUAREZ,"001410","111811","1","3","1","1","5","18","3","9","3","4","4",2023/09/30
311001000727.00000000000,LICEO SUPERIOR DE BOGOTA,"8300079433",311001000727.00000000000,LICEO SUPERIOR DE BOGOTA,A,URBANA,KR 19 B # 22 - 90 SUR,OLAYA,2398887  --  3059471  --  3114547710,liceosuperiordebogota@hotmail.com,,,-INTELECTUAL-,,,LIBERTAD VIGILADA,"0","39",QUIROGA,"002201","111811","1","13","1","1","5","18","1","1","3","4","4",2023/09/30
311001001049.00000000000,COLEGIO EL CARMEN TERESIANO,"8905001637",311001001049.00000000000,COLEGIO EL CARMEN TERESIANO,A,URBANA,KR 11 A # 32 - 49 SUR,CONTRY SUR,2090994  --  3614726  --  3204927844,info@elcarmenteresiano.org  --  beyovaa@gmail.com,www.elcarmenteresiano.org,,,,,LIBERTAD REGULADA,"0","36",SAN JOSE,"001410","111821","1","3","1","1","1","18","1","1","3","4","4",2023/09/30
311001001332.00000000000,COLEGIO DANILO CIFUENTES,"8300777246",311001001332.00000000000,COLEGIO DANILO CIFUENTES,A,URBANA,CL 29 SUR # 10 - 34,EL RAMAJAL,"3726295",coldanilocifuentes@hotmail.com,www.colegiodanilocifuentes.com  --  www.colegiodanilocifuentes.edu.co,,AUDITIVA,,,LIBERTAD VIGILADA,"0","32",SAN BLAS,"001307","111821","1","15","1","1","5","18","3","9","1","4","4",2023/09/30
311001001553.00000000000,COLEGIO HERMANOS BELTRAN,"9001796787",311001001553.00000000000,COLEGIO HERMANOS BELTRAN,A,URBANA,DG 45 C SUR # 13 D - 09,MARCO FIDEL SUAREZ,7676094  --  2798490  --  3114705976,colegiohb@hotmail.com,,,-INTELECTUAL-PSICOSOCIAL-,,NEGRITUDES,LIBERTAD VIGILADA,"0","53",MARCO FIDEL SUAREZ,"001410","111821","1","13","1","1","5","18","1","1","3","4","4",2023/09/30
311001002321.00000000000,COLEGIO PARROQUIAL SAN JUAN BAUTISTA DE LA SALLE,"8300464342",311001002321.00000000000,COLEGIO PARROQUIAL SAN JUAN BAUTISTA DE LA SALLE,A,URBANA,CL 22 B SUR # 10 A - 04,EL SOSIEGO,7581010  --  2723978,secretaria@parroquialdelasalle.edu.co,,,,-TALENTO EXCEPCIONAL EN ARTES O LETRAS-,,LIBERTAD REGULADA,"0","36",SAN JOSE,"001404","111821","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
311001002380.00000000000,INSTITUTO SAN IGNACIO DE LOYOLA,"8600211428",311001002380.00000000000,INSTITUTO SAN IGNACIO DE LOYOLA,A,URBANA,KR 21 # 27 - 50 SUR,S.C. OLAYA,3661947  --  2398365,colparrsanignaciodeloyola@gmail.com,www.institutosanignaciodeloyola.edu.co,,-FISICA-INTELECTUAL-,CAPACIDADES EXCEPCIONALES-,,LIBERTAD REGULADA,"0","39",QUIROGA,"002201","111811","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
311001003891.00000000000,INSTITUTO SAN PABLO APOSTOL,"8600278723",311001003891.00000000000,INSTITUTO SAN PABLO APOSTOL,A,URBANA,KR 24 B # 29 A - 02 SUR,EL LIBERTADOR,7462138  --  3123502075,ispa_libertador@ispaeducacion.edu.co,www.ispaeducacion.edu.co,,-MULTIPLE-,,,LIBERTAD REGULADA,"0","39",QUIROGA,"002305","111811","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
311001004986.00000000000,COLEGIO NUESTRA SEÑORA DE LA SABIDURIA,"8600105240",311001004986.00000000000,COLEGIO NUESTRA SEÑORA DE LA SABIDURIA,A,URBANA,CL 22 SUR # 11 B - 51,SAN JOSE OBRERO,2393742  --  2090332,rectoria@colsabibogota.edu.co -- secretariaacademica@colsabibogota.edu.co --fanysrod22@hotmail.com  --  secretaria@colsabibogota.edu.co,www.colsabibogota.edu.co,,-FISICA-MULTIPLE-VISUAL-,,INDIGENAS,LIBERTAD REGULADA,"0","36",SAN JOSE,"001404","111511","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
311001006466.00000000000,COLEGIO PARROQUIAL SAN LUIS GONZAGA,"8600327069",311001006466.00000000000,COLEGIO PARROQUIAL SAN LUIS GONZAGA,A,URBANA,CL 40 SUR # 23 C - 50,S.C. QUIROGA SUR,2791932  --  2053726  --  3212504720,colparroquialsanluisgonzaga@gmail.com  --  mariaro087@hotmail.com,www.colegioparroquialsanluisgonzaga.edu.co,,-INTELECTUAL-,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES O LETRAS-",INDIGENAS,LIBERTAD REGULADA,"0","39",QUIROGA,"002204","111811","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
311001009007.00000000000,COLEGIO PARROQUIAL DE NUESTRA SEÑORA,"8600202571",311001009007.00000000000,COLEGIO PARROQUIAL DE NUESTRA SEÑORA,A,URBANA,CL 31 B # 23 - 60 SUR,QUIROGA,"2091720",colparns50@gmail.com  --  colegioparroquialcalidad@gmail.com,www.colegioparroquialdenuestrasenora.com  --  www.colegioparroquialdenuestrasenora.edu.co,ETICA Y VALORES,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-,,NEGRITUDES,LIBERTAD REGULADA,"0","39",QUIROGA,"002202","111811","1","3","1","1","5","18","1","1","3","4","4",2023/09/30
